Code,Date,Fy,Indicator,Units,Values,BasinOrZone,Supplier,Region,Environment,SubBasinOrSubZone,WatercourseOrGeographicArea,SubBasinArea,SubBasinProportionOfBasin,Lat,Long,Wqo,Lor,Sf,Failure,Stat
SWC0.6,2024-02-28T11:52:19Z,2024,FRP,mg.L,0.004,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,NA,high,median
SWC0.6,2024-02-28T11:52:19Z,2024,High_DO,%.Sat,97.3,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,105,0.5,120,high,median
SWC0.6,2024-02-28T11:52:19Z,2024,Low_DO,%.Sat,97.3,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,85,0.5,70,low,median
SWC0.6,2024-02-28T11:52:19Z,2024,TP,mg.L,0.014,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.025,0.003,0.04,high,median
SWC0.6,2024-02-28T11:52:19Z,2024,Turbidity,NTU,8.61,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,8,0.1,15,high,median
SWC0.6,2024-03-12T14:32:52Z,2024,DIN,mg.L,0.006,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,0.09,high,median
SWC0.6,2024-03-12T14:32:52Z,2024,FRP,mg.L,0.002,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,NA,high,median
SWC0.6,2024-03-12T14:32:52Z,2024,High_DO,%.Sat,103.94999999999999,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,105,0.5,120,high,median
SWC0.6,2024-03-12T14:32:52Z,2024,Low_DO,%.Sat,103.94999999999999,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,85,0.5,70,low,median
SWC0.6,2024-03-12T14:32:52Z,2024,TP,mg.L,0.007,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.025,0.003,0.04,high,median
SWC0.6,2024-03-12T14:32:52Z,2024,Turbidity,NTU,2.47,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,8,0.1,15,high,median
SWC0.6,2024-04-23T10:58:25Z,2024,DIN,mg.L,0.002,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,0.09,high,median
SWC0.6,2024-04-23T10:58:25Z,2024,FRP,mg.L,0.004,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,NA,high,median
SWC0.6,2024-04-23T10:58:25Z,2024,High_DO,%.Sat,92.4,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,105,0.5,120,high,median
SWC0.6,2024-04-23T10:58:25Z,2024,Low_DO,%.Sat,92.4,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,85,0.5,70,low,median
SWC0.6,2024-04-23T10:58:25Z,2024,TP,mg.L,0.008,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.025,0.003,0.04,high,median
SWC0.6,2024-04-23T10:58:25Z,2024,Turbidity,NTU,2.455,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,8,0.1,15,high,median
SWC0.6,2024-05-22T10:47:56Z,2024,DIN,mg.L,0.005,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,0.09,high,median
SWC0.6,2024-05-22T10:47:56Z,2024,FRP,mg.L,0.003,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,NA,high,median
SWC0.6,2024-05-22T10:47:56Z,2024,High_DO,%.Sat,94.1,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,105,0.5,120,high,median
SWC0.6,2024-05-22T10:47:56Z,2024,Low_DO,%.Sat,94.1,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,85,0.5,70,low,median
SWC0.6,2024-05-22T10:47:56Z,2024,TP,mg.L,0.007,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.025,0.003,0.04,high,median
SWC0.6,2024-05-22T10:47:56Z,2024,Turbidity,NTU,2.625,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,8,0.1,15,high,median
SWC0.6,2024-06-27T14:10:22Z,2024,DIN,mg.L,0.006,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,0.09,high,median
SWC0.6,2024-06-27T14:10:22Z,2024,FRP,mg.L,0.004,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.02,0.002,NA,high,median
SWC0.6,2024-06-27T14:10:22Z,2024,High_DO,%.Sat,102.94999999999999,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,105,0.5,120,high,median
SWC0.6,2024-06-27T14:10:22Z,2024,Low_DO,%.Sat,102.94999999999999,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,85,0.5,70,low,median
SWC0.6,2024-06-27T14:10:22Z,2024,TP,mg.L,0.011,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,0.025,0.003,0.04,high,median
SWC0.6,2024-06-27T14:10:22Z,2024,Turbidity,NTU,3.205,Black,DES,DT,Estuarine,Rollingstone Creek,Saltwater Creek,2.8641617477688,0.271426527281668,-19.08565,146.47467,8,0.1,15,high,median
TC4A,2013-06-18T00:00:01Z,2013,DIN,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-06-18T00:00:01Z,2013,High_DO,%.Sat,62.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-06-18T00:00:01Z,2013,Low_DO,%.Sat,62.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-06-18T00:00:01Z,2013,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-06-18T00:00:01Z,2013,Turbidity,NTU,14.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-07-09T00:00:01Z,2014,DIN,mg.L,0.04,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-07-09T00:00:01Z,2014,High_DO,%.Sat,61.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-07-09T00:00:01Z,2014,Low_DO,%.Sat,61.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-07-09T00:00:01Z,2014,TP,mg.L,0.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-07-09T00:00:01Z,2014,Turbidity,NTU,14.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-08-08T00:00:01Z,2014,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-08-08T00:00:01Z,2014,High_DO,%.Sat,71.59,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-08-08T00:00:01Z,2014,Low_DO,%.Sat,71.59,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-08-08T00:00:01Z,2014,TP,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-08-08T00:00:01Z,2014,Turbidity,NTU,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-09-18T00:00:01Z,2014,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-09-18T00:00:01Z,2014,High_DO,%.Sat,70.98,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-09-18T00:00:01Z,2014,Low_DO,%.Sat,70.98,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-09-18T00:00:01Z,2014,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-09-18T00:00:01Z,2014,Turbidity,NTU,13.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-10-16T00:00:01Z,2014,DIN,mg.L,0.065,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-10-16T00:00:01Z,2014,High_DO,%.Sat,80.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-10-16T00:00:01Z,2014,Low_DO,%.Sat,80.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-10-16T00:00:01Z,2014,TP,mg.L,0.17,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-10-16T00:00:01Z,2014,Turbidity,NTU,27,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-11-06T00:00:01Z,2014,DIN,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-11-06T00:00:01Z,2014,High_DO,%.Sat,71.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-11-06T00:00:01Z,2014,Low_DO,%.Sat,71.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-11-06T00:00:01Z,2014,TP,mg.L,0.22,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-11-06T00:00:01Z,2014,Turbidity,NTU,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-12-12T00:00:01Z,2014,DIN,mg.L,0.045,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-12-12T00:00:01Z,2014,High_DO,%.Sat,74.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-12-12T00:00:01Z,2014,Low_DO,%.Sat,74.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-12-12T00:00:01Z,2014,TP,mg.L,0.24,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-12-12T00:00:01Z,2014,Turbidity,NTU,14.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-01-15T00:00:01Z,2014,DIN,mg.L,0.034999999999999996,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-01-15T00:00:01Z,2014,High_DO,%.Sat,92.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-01-15T00:00:01Z,2014,Low_DO,%.Sat,92.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-01-15T00:00:01Z,2014,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-01-15T00:00:01Z,2014,Turbidity,NTU,32.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-02-12T00:00:01Z,2014,DIN,mg.L,0.08,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-02-12T00:00:01Z,2014,High_DO,%.Sat,69.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-02-12T00:00:01Z,2014,Low_DO,%.Sat,69.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-02-12T00:00:01Z,2014,TP,mg.L,0.15,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-02-12T00:00:01Z,2014,Turbidity,NTU,14.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-03-20T00:00:01Z,2014,DIN,mg.L,0.06,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-03-20T00:00:01Z,2014,High_DO,%.Sat,54.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-03-20T00:00:01Z,2014,Low_DO,%.Sat,54.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-03-20T00:00:01Z,2014,TP,mg.L,0.24,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-03-20T00:00:01Z,2014,Turbidity,NTU,11.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-04-08T00:00:01Z,2014,DIN,mg.L,0.07,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-04-08T00:00:01Z,2014,High_DO,%.Sat,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-04-08T00:00:01Z,2014,Low_DO,%.Sat,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-04-08T00:00:01Z,2014,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-04-08T00:00:01Z,2014,Turbidity,NTU,9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-05-14T00:00:01Z,2014,DIN,mg.L,0.060000000000000005,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-05-14T00:00:01Z,2014,High_DO,%.Sat,71.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-05-14T00:00:01Z,2014,Low_DO,%.Sat,71.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-05-14T00:00:01Z,2014,TP,mg.L,0.18,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-05-14T00:00:01Z,2014,Turbidity,NTU,14.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-06-25T00:00:01Z,2014,DIN,mg.L,0.04,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-06-25T00:00:01Z,2014,High_DO,%.Sat,61,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-06-25T00:00:01Z,2014,Low_DO,%.Sat,61,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-06-25T00:00:01Z,2014,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-06-25T00:00:01Z,2014,Turbidity,NTU,14.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-07-24T00:00:01Z,2015,DIN,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-07-24T00:00:01Z,2015,High_DO,%.Sat,84,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-07-24T00:00:01Z,2015,Low_DO,%.Sat,84,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-07-24T00:00:01Z,2015,TP,mg.L,0.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-07-24T00:00:01Z,2015,Turbidity,NTU,15.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-08-27T00:00:01Z,2015,DIN,mg.L,0.04,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-08-27T00:00:01Z,2015,High_DO,%.Sat,55,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-08-27T00:00:01Z,2015,Low_DO,%.Sat,55,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-08-27T00:00:01Z,2015,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-08-27T00:00:01Z,2015,Turbidity,NTU,20.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-09-11T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-09-11T00:00:01Z,2015,High_DO,%.Sat,60,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-09-11T00:00:01Z,2015,Low_DO,%.Sat,60,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-09-11T00:00:01Z,2015,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-09-11T00:00:01Z,2015,Turbidity,NTU,7.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-10-23T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-10-23T00:00:01Z,2015,High_DO,%.Sat,78,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-10-23T00:00:01Z,2015,Low_DO,%.Sat,78,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-10-23T00:00:01Z,2015,TP,mg.L,0.11,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-10-23T00:00:01Z,2015,Turbidity,NTU,6.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-11-26T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-11-26T00:00:01Z,2015,High_DO,%.Sat,100,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-11-26T00:00:01Z,2015,Low_DO,%.Sat,100,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-11-26T00:00:01Z,2015,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-11-26T00:00:01Z,2015,Turbidity,NTU,15.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-12-11T00:00:01Z,2015,DIN,mg.L,0.19999999999999998,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-12-11T00:00:01Z,2015,High_DO,%.Sat,103,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-12-11T00:00:01Z,2015,Low_DO,%.Sat,103,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-12-11T00:00:01Z,2015,TP,mg.L,0.28,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-12-11T00:00:01Z,2015,Turbidity,NTU,14.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,25.2953062155325,0.182728517021832,-19.22024138,146.736069336,20,0.1,45,high,median
